Altitude (m),Pressure (Pa),Temperature (K)
7.597000e+05,2.645437e-05,9.383394e+02
7.597500e+05,2.645882e-05,9.383951e+02
7.598000e+05,2.646326e-05,9.384509e+02
7.598500e+05,2.646770e-05,9.385066e+02
7.599000e+05,2.647215e-05,9.385624e+02
7.599500e+05,2.647660e-05,9.386181e+02
7.600000e+05,2.648105e-05,9.386739e+02
7.600500e+05,2.648549e-05,9.387296e+02
7.601000e+05,2.648994e-05,9.387854e+02
7.601500e+05,2.649440e-05,9.388411e+02
7.602000e+05,2.649885e-05,9.388969e+02
7.602500e+05,2.650330e-05,9.389526e+02
7.603000e+05,2.650776e-05,9.390084e+02
7.603500e+05,2.651221e-05,9.390641e+02
7.604000e+05,2.651667e-05,9.391199e+02
7.604500e+05,2.652113e-05,9.391756e+02
7.605000e+05,2.652559e-05,9.392314e+02
7.605500e+05,2.653005e-05,9.392871e+02
7.606000e+05,2.653451e-05,9.393429e+02
7.606500e+05,2.653897e-05,9.393986e+02
7.607000e+05,2.654343e-05,9.394544e+02
7.607500e+05,2.654790e-05,9.395101e+02
7.608000e+05,2.655236e-05,9.395659e+02
7.608500e+05,2.655683e-05,9.396216e+02
7.609000e+05,2.656130e-05,9.396774e+02
7.609500e+05,2.656577e-05,9.397331e+02
7.610000e+05,2.657024e-05,9.397889e+02
7.610500e+05,2.657471e-05,9.398446e+02
7.611000e+05,2.657918e-05,9.399004e+02
7.611500e+05,2.658366e-05,9.399561e+02
7.612000e+05,2.658813e-05,9.400119e+02
7.612500e+05,2.659261e-05,9.400676e+02
7.613000e+05,2.659709e-05,9.401234e+02
7.613500e+05,2.660156e-05,9.401791e+02
7.614000e+05,2.660604e-05,9.402349e+02
7.614500e+05,2.661052e-05,9.402906e+02
7.615000e+05,2.661501e-05,9.403464e+02
7.615500e+05,2.661949e-05,9.404022e+02
7.616000e+05,2.662397e-05,9.404579e+02
7.616500e+05,2.662846e-05,9.405137e+02
7.617000e+05,2.663294e-05,9.405694e+02
7.617500e+05,2.663743e-05,9.406252e+02
7.618000e+05,2.664192e-05,9.406809e+02
7.618500e+05,2.664641e-05,9.407367e+02
7.619000e+05,2.665090e-05,9.407924e+02
7.619500e+05,2.665539e-05,9.408482e+02
7.620000e+05,2.665988e-05,9.409039e+02
7.620500e+05,2.666438e-05,9.409597e+02
7.621000e+05,2.666887e-05,9.410154e+02
7.621500e+05,2.667337e-05,9.410712e+02
7.622000e+05,2.667787e-05,9.411269e+02
7.622500e+05,2.668237e-05,9.411827e+02
7.623000e+05,2.668687e-05,9.412384e+02
7.623500e+05,2.669137e-05,9.412942e+02
7.624000e+05,2.669587e-05,9.413499e+02
7.624500e+05,2.670037e-05,9.414057e+02
7.625000e+05,2.670488e-05,9.414614e+02
7.625500e+05,2.670938e-05,9.415172e+02
7.626000e+05,2.671389e-05,9.415729e+02
7.626500e+05,2.671840e-05,9.416287e+02
7.627000e+05,2.672291e-05,9.416844e+02
7.627500e+05,2.672742e-05,9.417402e+02
7.628000e+05,2.673193e-05,9.417959e+02
7.628500e+05,2.673644e-05,9.418517e+02
7.629000e+05,2.674095e-05,9.419074e+02
7.629500e+05,2.674547e-05,9.419632e+02
7.630000e+05,2.674998e-05,9.420189e+02
7.630500e+05,2.675450e-05,9.420747e+02
7.631000e+05,2.675902e-05,9.421304e+02
7.631500e+05,2.676354e-05,9.421862e+02
7.632000e+05,2.676806e-05,9.422419e+02
7.632500e+05,2.677258e-05,9.422977e+02
7.633000e+05,2.677710e-05,9.423534e+02
7.633500e+05,2.678162e-05,9.424092e+02
7.634000e+05,2.678615e-05,9.424649e+02
7.634500e+05,2.679068e-05,9.425207e+02
7.635000e+05,2.679520e-05,9.425764e+02
7.635500e+05,2.679973e-05,9.426322e+02
7.636000e+05,2.680426e-05,9.426879e+02
7.636500e+05,2.680879e-05,9.427437e+02
7.637000e+05,2.681332e-05,9.427994e+02
7.637500e+05,2.681786e-05,9.428552e+02
7.638000e+05,2.682239e-05,9.429109e+02
7.638500e+05,2.682692e-05,9.429667e+02
7.639000e+05,2.683146e-05,9.430224e+02
7.639500e+05,2.683600e-05,9.430782e+02
7.640000e+05,2.684054e-05,9.431340e+02
7.640500e+05,2.684508e-05,9.431897e+02
7.641000e+05,2.684962e-05,9.432455e+02
7.641500e+05,2.685416e-05,9.433012e+02
7.642000e+05,2.685870e-05,9.433570e+02
7.642500e+05,2.686325e-05,9.434127e+02
7.643000e+05,2.686779e-05,9.434685e+02
7.643500e+05,2.687234e-05,9.435242e+02
7.644000e+05,2.687689e-05,9.435800e+02
7.644500e+05,2.688143e-05,9.436357e+02
7.645000e+05,2.688598e-05,9.436915e+02
7.645500e+05,2.689054e-05,9.437472e+02
7.646000e+05,2.689509e-05,9.438030e+02
7.646500e+05,2.689964e-05,9.438587e+02
7.647000e+05,2.690420e-05,9.439145e+02
7.647500e+05,2.690875e-05,9.439702e+02
7.648000e+05,2.691331e-05,9.440260e+02
7.648500e+05,2.691787e-05,9.440817e+02
7.649000e+05,2.692242e-05,9.441375e+02
7.649500e+05,2.692698e-05,9.441932e+02
7.650000e+05,2.693155e-05,9.442490e+02
7.650500e+05,2.693611e-05,9.443047e+02
7.651000e+05,2.694067e-05,9.443605e+02
7.651500e+05,2.694524e-05,9.444162e+02
7.652000e+05,2.694980e-05,9.444720e+02
7.652500e+05,2.695437e-05,9.445277e+02
7.653000e+05,2.695894e-05,9.445835e+02
7.653500e+05,2.696351e-05,9.446392e+02
7.654000e+05,2.696808e-05,9.446950e+02
7.654500e+05,2.697265e-05,9.447507e+02
7.655000e+05,2.697722e-05,9.448065e+02
7.655500e+05,2.698180e-05,9.448622e+02
7.656000e+05,2.698637e-05,9.449180e+02
7.656500e+05,2.699095e-05,9.449737e+02
7.657000e+05,2.699553e-05,9.450295e+02
7.657500e+05,2.700010e-05,9.450852e+02
7.658000e+05,2.700468e-05,9.451410e+02
7.658500e+05,2.700927e-05,9.451967e+02
7.659000e+05,2.701385e-05,9.452525e+02
7.659500e+05,2.701843e-05,9.453082e+02
7.660000e+05,2.702301e-05,9.453640e+02
7.660500e+05,2.702760e-05,9.454197e+02
7.661000e+05,2.703219e-05,9.454755e+02
7.661500e+05,2.703677e-05,9.455312e+02
7.662000e+05,2.704136e-05,9.455870e+02
7.662500e+05,2.704595e-05,9.456427e+02
7.663000e+05,2.705054e-05,9.456985e+02
7.663500e+05,2.705514e-05,9.457542e+02
7.664000e+05,2.705973e-05,9.458100e+02
7.664500e+05,2.706433e-05,9.458658e+02
7.665000e+05,2.706892e-05,9.459215e+02
7.665500e+05,2.707352e-05,9.459773e+02
7.666000e+05,2.707812e-05,9.460330e+02
7.666500e+05,2.708272e-05,9.460888e+02
7.667000e+05,2.708732e-05,9.461445e+02
7.667500e+05,2.709192e-05,9.462003e+02
7.668000e+05,2.709652e-05,9.462560e+02
7.668500e+05,2.710112e-05,9.463118e+02
7.669000e+05,2.710573e-05,9.463675e+02
7.669500e+05,2.711034e-05,9.464233e+02
7.670000e+05,2.711494e-05,9.464790e+02
7.670500e+05,2.711955e-05,9.465348e+02
7.671000e+05,2.712416e-05,9.465905e+02
7.671500e+05,2.712877e-05,9.466463e+02
7.672000e+05,2.713338e-05,9.467020e+02
7.672500e+05,2.713800e-05,9.467578e+02
7.673000e+05,2.714261e-05,9.468135e+02
7.673500e+05,2.714723e-05,9.468693e+02
7.674000e+05,2.715184e-05,9.469250e+02
7.674500e+05,2.715646e-05,9.469808e+02
7.675000e+05,2.716108e-05,9.470365e+02
7.675500e+05,2.716570e-05,9.470923e+02
7.676000e+05,2.717032e-05,9.471480e+02
7.676500e+05,2.717494e-05,9.472038e+02
7.677000e+05,2.717957e-05,9.472595e+02
7.677500e+05,2.718419e-05,9.473153e+02
7.678000e+05,2.718882e-05,9.473710e+02
7.678500e+05,2.719345e-05,9.474268e+02
7.679000e+05,2.719807e-05,9.474825e+02
7.679500e+05,2.720270e-05,9.475383e+02
7.680000e+05,2.720733e-05,9.475940e+02
7.680500e+05,2.721197e-05,9.476498e+02
7.681000e+05,2.721660e-05,9.477055e+02
7.681500e+05,2.722123e-05,9.477613e+02
7.682000e+05,2.722587e-05,9.478170e+02
7.682500e+05,2.723050e-05,9.478728e+02
7.683000e+05,2.723514e-05,9.479285e+02
7.683500e+05,2.723978e-05,9.479843e+02
7.684000e+05,2.724442e-05,9.480400e+02
7.684500e+05,2.724906e-05,9.480958e+02
7.685000e+05,2.725370e-05,9.481515e+02
7.685500e+05,2.725835e-05,9.482073e+02
7.686000e+05,2.726299e-05,9.482630e+02
7.686500e+05,2.726764e-05,9.483188e+02
7.687000e+05,2.727228e-05,9.483745e+02
7.687500e+05,2.727693e-05,9.484303e+02
7.688000e+05,2.728158e-05,9.484860e+02
7.688500e+05,2.728623e-05,9.485418e+02
7.689000e+05,2.729088e-05,9.485976e+02
7.689500e+05,2.729554e-05,9.486533e+02
7.690000e+05,2.730019e-05,9.487091e+02
7.690500e+05,2.730484e-05,9.487648e+02
7.691000e+05,2.730950e-05,9.488206e+02
7.691500e+05,2.731416e-05,9.488763e+02
7.692000e+05,2.731882e-05,9.489321e+02
7.692500e+05,2.732348e-05,9.489878e+02
7.693000e+05,2.732814e-05,9.490436e+02
7.693500e+05,2.733280e-05,9.490993e+02
7.694000e+05,2.733746e-05,9.491551e+02
7.694500e+05,2.734213e-05,9.492108e+02
7.695000e+05,2.734679e-05,9.492666e+02
7.695500e+05,2.735146e-05,9.493223e+02
7.696000e+05,2.735613e-05,9.493781e+02
7.696500e+05,2.736079e-05,9.494338e+02
7.697000e+05,2.736546e-05,9.494896e+02
7.697500e+05,2.737014e-05,9.495453e+02
7.698000e+05,2.737481e-05,9.496011e+02
7.698500e+05,2.737948e-05,9.496568e+02
7.699000e+05,2.738416e-05,9.497126e+02
7.699500e+05,2.738883e-05,9.497683e+02
7.700000e+05,2.739351e-05,9.498241e+02
7.700500e+05,2.739819e-05,9.498798e+02
7.701000e+05,2.740287e-05,9.499356e+02
7.701500e+05,2.740755e-05,9.499913e+02
7.702000e+05,2.741223e-05,9.500471e+02
7.702500e+05,2.741691e-05,9.501028e+02
7.703000e+05,2.742160e-05,9.501586e+02
7.703500e+05,2.742628e-05,9.502143e+02
7.704000e+05,2.743097e-05,9.502701e+02
7.704500e+05,2.743566e-05,9.503258e+02
7.705000e+05,2.744034e-05,9.503816e+02
7.705500e+05,2.744503e-05,9.504373e+02
7.706000e+05,2.744973e-05,9.504931e+02
7.706500e+05,2.745442e-05,9.505488e+02
7.707000e+05,2.745911e-05,9.506046e+02
7.707500e+05,2.746381e-05,9.506603e+02
7.708000e+05,2.746850e-05,9.507161e+02
7.708500e+05,2.747320e-05,9.507718e+02
7.709000e+05,2.747790e-05,9.508276e+02
7.709500e+05,2.748260e-05,9.508833e+02
7.710000e+05,2.748730e-05,9.509391e+02
7.710500e+05,2.749200e-05,9.509948e+02
7.711000e+05,2.749670e-05,9.510506e+02
7.711500e+05,2.750141e-05,9.511063e+02
7.712000e+05,2.750611e-05,9.511621e+02
7.712500e+05,2.751082e-05,9.512178e+02
7.713000e+05,2.751553e-05,9.512736e+02
7.713500e+05,2.752023e-05,9.513294e+02
7.714000e+05,2.752494e-05,9.513851e+02
7.714500e+05,2.752965e-05,9.514409e+02
7.715000e+05,2.753437e-05,9.514966e+02
7.715500e+05,2.753908e-05,9.515524e+02
7.716000e+05,2.754380e-05,9.516081e+02
7.716500e+05,2.754851e-05,9.516639e+02
7.717000e+05,2.755323e-05,9.517196e+02
7.717500e+05,2.755795e-05,9.517754e+02
7.718000e+05,2.756267e-05,9.518311e+02
7.718500e+05,2.756739e-05,9.518869e+02
7.719000e+05,2.757211e-05,9.519426e+02
7.719500e+05,2.757683e-05,9.519984e+02
7.720000e+05,2.758155e-05,9.520541e+02
7.720500e+05,2.758628e-05,9.521099e+02
7.721000e+05,2.759101e-05,9.521656e+02
7.721500e+05,2.759573e-05,9.522214e+02
7.722000e+05,2.760046e-05,9.522771e+02
7.722500e+05,2.760519e-05,9.523329e+02
7.723000e+05,2.760992e-05,9.523886e+02
7.723500e+05,2.761466e-05,9.524444e+02
7.724000e+05,2.761939e-05,9.525001e+02
7.724500e+05,2.762412e-05,9.525559e+02
7.725000e+05,2.762886e-05,9.526116e+02
7.725500e+05,2.763360e-05,9.526674e+02
7.726000e+05,2.763834e-05,9.527231e+02
7.726500e+05,2.764307e-05,9.527789e+02
7.727000e+05,2.764782e-05,9.528346e+02
7.727500e+05,2.765256e-05,9.528904e+02
7.728000e+05,2.765730e-05,9.529461e+02
7.728500e+05,2.766204e-05,9.530019e+02
7.729000e+05,2.766679e-05,9.530576e+02
7.729500e+05,2.767154e-05,9.531134e+02
7.730000e+05,2.767628e-05,9.531691e+02
7.730500e+05,2.768103e-05,9.532249e+02
7.731000e+05,2.768578e-05,9.532806e+02
7.731500e+05,2.769053e-05,9.533364e+02
7.732000e+05,2.769529e-05,9.533921e+02
7.732500e+05,2.770004e-05,9.534479e+02
7.733000e+05,2.770479e-05,9.535036e+02
7.733500e+05,2.770955e-05,9.535594e+02
7.734000e+05,2.771431e-05,9.536151e+02
7.734500e+05,2.771907e-05,9.536709e+02
7.735000e+05,2.772383e-05,9.537266e+02
7.735500e+05,2.772859e-05,9.537824e+02
7.736000e+05,2.773335e-05,9.538381e+02
7.736500e+05,2.773811e-05,9.538939e+02
7.737000e+05,2.774287e-05,9.539497e+02
7.737500e+05,2.774764e-05,9.540054e+02
7.738000e+05,2.775241e-05,9.540612e+02
7.738500e+05,2.775717e-05,9.541169e+02
7.739000e+05,2.776194e-05,9.541727e+02
7.739500e+05,2.776671e-05,9.542284e+02
7.740000e+05,2.777149e-05,9.542842e+02
7.740500e+05,2.777626e-05,9.543399e+02
7.741000e+05,2.778103e-05,9.543957e+02
7.741500e+05,2.778581e-05,9.544514e+02
7.742000e+05,2.779058e-05,9.545072e+02
7.742500e+05,2.779536e-05,9.545629e+02
7.743000e+05,2.780014e-05,9.546187e+02
7.743500e+05,2.780492e-05,9.546744e+02
7.744000e+05,2.780970e-05,9.547302e+02
7.744500e+05,2.781448e-05,9.547859e+02
7.745000e+05,2.781926e-05,9.548417e+02
7.745500e+05,2.782405e-05,9.548974e+02
7.746000e+05,2.782883e-05,9.549532e+02
7.746500e+05,2.783362e-05,9.550089e+02
7.747000e+05,2.783841e-05,9.550647e+02
7.747500e+05,2.784320e-05,9.551204e+02
7.748000e+05,2.784799e-05,9.551762e+02
7.748500e+05,2.785278e-05,9.552319e+02
7.749000e+05,2.785757e-05,9.552877e+02
7.749500e+05,2.786237e-05,9.553434e+02
7.750000e+05,2.786716e-05,9.553992e+02
7.750500e+05,2.787196e-05,9.554549e+02
7.751000e+05,2.787676e-05,9.555107e+02
7.751500e+05,2.788155e-05,9.555664e+02
7.752000e+05,2.788635e-05,9.556222e+02
7.752500e+05,2.789116e-05,9.556779e+02
7.753000e+05,2.789596e-05,9.557337e+02
7.753500e+05,2.790076e-05,9.557894e+02
7.754000e+05,2.790557e-05,9.558452e+02
7.754500e+05,2.791037e-05,9.559009e+02
7.755000e+05,2.791518e-05,9.559567e+02
7.755500e+05,2.791999e-05,9.560124e+02
7.756000e+05,2.792480e-05,9.560682e+02
7.756500e+05,2.792961e-05,9.561239e+02
7.757000e+05,2.793442e-05,9.561797e+02
7.757500e+05,2.793923e-05,9.562354e+02
7.758000e+05,2.794405e-05,9.562912e+02
7.758500e+05,2.794886e-05,9.563469e+02
7.759000e+05,2.795368e-05,9.564027e+02
7.759500e+05,2.795850e-05,9.564584e+02
7.760000e+05,2.796332e-05,9.565142e+02
7.760500e+05,2.796814e-05,9.565699e+02
7.761000e+05,2.797296e-05,9.566257e+02
7.761500e+05,2.797778e-05,9.566815e+02
7.762000e+05,2.798260e-05,9.567372e+02
7.762500e+05,2.798743e-05,9.567930e+02
7.763000e+05,2.799226e-05,9.568487e+02
7.763500e+05,2.799708e-05,9.569045e+02
7.764000e+05,2.800191e-05,9.569602e+02
7.764500e+05,2.800674e-05,9.570160e+02
7.765000e+05,2.801157e-05,9.570717e+02
7.765500e+05,2.801640e-05,9.571275e+02
7.766000e+05,2.802124e-05,9.571832e+02
7.766500e+05,2.802607e-05,9.572390e+02
7.767000e+05,2.803091e-05,9.572947e+02
7.767500e+05,2.803575e-05,9.573505e+02
7.768000e+05,2.804058e-05,9.574062e+02
7.768500e+05,2.804542e-05,9.574620e+02
7.769000e+05,2.805026e-05,9.575177e+02
7.769500e+05,2.805511e-05,9.575735e+02
7.770000e+05,2.805995e-05,9.576292e+02
7.770500e+05,2.806479e-05,9.576850e+02
7.771000e+05,2.806964e-05,9.577407e+02
7.771500e+05,2.807449e-05,9.577965e+02
7.772000e+05,2.807933e-05,9.578522e+02
7.772500e+05,2.808418e-05,9.579080e+02
7.773000e+05,2.808903e-05,9.579637e+02
7.773500e+05,2.809388e-05,9.580195e+02
7.774000e+05,2.809874e-05,9.580752e+02
7.774500e+05,2.810359e-05,9.581310e+02
7.775000e+05,2.810845e-05,9.581867e+02
7.775500e+05,2.811330e-05,9.582425e+02
7.776000e+05,2.811816e-05,9.582982e+02
7.776500e+05,2.812302e-05,9.583540e+02
7.777000e+05,2.812788e-05,9.584097e+02
7.777500e+05,2.813274e-05,9.584655e+02
7.778000e+05,2.813760e-05,9.585212e+02
7.778500e+05,2.814246e-05,9.585770e+02
7.779000e+05,2.814733e-05,9.586327e+02
7.779500e+05,2.815220e-05,9.586885e+02
7.780000e+05,2.815706e-05,9.587442e+02
7.780500e+05,2.816193e-05,9.588000e+02
7.781000e+05,2.816680e-05,9.588557e+02
7.781500e+05,2.817167e-05,9.589115e+02
7.782000e+05,2.817654e-05,9.589672e+02
7.782500e+05,2.818142e-05,9.590230e+02
7.783000e+05,2.818629e-05,9.590787e+02
7.783500e+05,2.819117e-05,9.591345e+02
7.784000e+05,2.819604e-05,9.591902e+02
7.784500e+05,2.820092e-05,9.592460e+02
7.785000e+05,2.820580e-05,9.593017e+02
7.785500e+05,2.821068e-05,9.593575e+02
7.786000e+05,2.821556e-05,9.594133e+02
7.786500e+05,2.822044e-05,9.594690e+02
7.787000e+05,2.822533e-05,9.595248e+02
7.787500e+05,2.823021e-05,9.595805e+02
7.788000e+05,2.823510e-05,9.596363e+02
7.788500e+05,2.823999e-05,9.596920e+02
7.789000e+05,2.824488e-05,9.597478e+02
7.789500e+05,2.824977e-05,9.598035e+02
7.790000e+05,2.825466e-05,9.598593e+02
7.790500e+05,2.825955e-05,9.599150e+02
7.791000e+05,2.826444e-05,9.599708e+02
7.791500e+05,2.826934e-05,9.600265e+02
7.792000e+05,2.827424e-05,9.600823e+02
7.792500e+05,2.827913e-05,9.601380e+02
7.793000e+05,2.828403e-05,9.601938e+02
7.793500e+05,2.828893e-05,9.602495e+02
7.794000e+05,2.829383e-05,9.603053e+02
7.794500e+05,2.829874e-05,9.603610e+02
7.795000e+05,2.830364e-05,9.604168e+02
7.795500e+05,2.830854e-05,9.604725e+02
7.796000e+05,2.831345e-05,9.605283e+02
7.796500e+05,2.831836e-05,9.605840e+02
7.797000e+05,2.832326e-05,9.606398e+02
7.797500e+05,2.832817e-05,9.606955e+02
7.798000e+05,2.833308e-05,9.607513e+02
7.798500e+05,2.833800e-05,9.608070e+02
7.799000e+05,2.834291e-05,9.608628e+02
7.799500e+05,2.834782e-05,9.609185e+02
7.800000e+05,2.835274e-05,9.609743e+02
7.800500e+05,2.835766e-05,9.610300e+02
7.801000e+05,2.836257e-05,9.610858e+02
7.801500e+05,2.836749e-05,9.611415e+02
7.802000e+05,2.837241e-05,9.611973e+02
7.802500e+05,2.837734e-05,9.612530e+02
7.803000e+05,2.838226e-05,9.613088e+02
7.803500e+05,2.838718e-05,9.613645e+02
7.804000e+05,2.839211e-05,9.614203e+02
7.804500e+05,2.839703e-05,9.614760e+02
7.805000e+05,2.840196e-05,9.615318e+02
7.805500e+05,2.840689e-05,9.615875e+02
7.806000e+05,2.841182e-05,9.616433e+02
7.806500e+05,2.841675e-05,9.616990e+02
7.807000e+05,2.842169e-05,9.617548e+02
7.807500e+05,2.842662e-05,9.618105e+02
7.808000e+05,2.843155e-05,9.618663e+02
7.808500e+05,2.843649e-05,9.619220e+02
7.809000e+05,2.844143e-05,9.619778e+02
7.809500e+05,2.844637e-05,9.620335e+02
7.810000e+05,2.845131e-05,9.620893e+02
7.810500e+05,2.845625e-05,9.621451e+02
7.811000e+05,2.846119e-05,9.622008e+02
7.811500e+05,2.846613e-05,9.622566e+02
7.812000e+05,2.847108e-05,9.623123e+02
7.812500e+05,2.847603e-05,9.623681e+02
7.813000e+05,2.848097e-05,9.624238e+02
7.813500e+05,2.848592e-05,9.624796e+02
7.814000e+05,2.849087e-05,9.625353e+02
7.814500e+05,2.849582e-05,9.625911e+02
7.815000e+05,2.850077e-05,9.626468e+02
7.815500e+05,2.850573e-05,9.627026e+02
7.816000e+05,2.851068e-05,9.627583e+02
7.816500e+05,2.851564e-05,9.628141e+02
7.817000e+05,2.852059e-05,9.628698e+02
7.817500e+05,2.852555e-05,9.629256e+02
7.818000e+05,2.853051e-05,9.629813e+02
7.818500e+05,2.853547e-05,9.630371e+02
7.819000e+05,2.854044e-05,9.630928e+02
7.819500e+05,2.854540e-05,9.631486e+02
7.820000e+05,2.855036e-05,9.632043e+02
7.820500e+05,2.855533e-05,9.632601e+02
7.821000e+05,2.856030e-05,9.633158e+02
7.821500e+05,2.856526e-05,9.633716e+02
7.822000e+05,2.857023e-05,9.634273e+02
7.822500e+05,2.857520e-05,9.634831e+02
7.823000e+05,2.858018e-05,9.635388e+02
7.823500e+05,2.858515e-05,9.635946e+02
7.824000e+05,2.859012e-05,9.636503e+02
7.824500e+05,2.859510e-05,9.637061e+02
7.825000e+05,2.860007e-05,9.637618e+02
7.825500e+05,2.860505e-05,9.638176e+02
7.826000e+05,2.861003e-05,9.638733e+02
7.826500e+05,2.861501e-05,9.639291e+02
7.827000e+05,2.861999e-05,9.639848e+02
7.827500e+05,2.862498e-05,9.640406e+02
7.828000e+05,2.862996e-05,9.640963e+02
7.828500e+05,2.863495e-05,9.641521e+02
7.829000e+05,2.863993e-05,9.642078e+02
7.829500e+05,2.864492e-05,9.642636e+02
7.830000e+05,2.864991e-05,9.643193e+02
7.830500e+05,2.865490e-05,9.643751e+02
7.831000e+05,2.865989e-05,9.644308e+02
7.831500e+05,2.866488e-05,9.644866e+02
7.832000e+05,2.866988e-05,9.645423e+02
7.832500e+05,2.867487e-05,9.645981e+02
7.833000e+05,2.867987e-05,9.646538e+02
7.833500e+05,2.868487e-05,9.647096e+02
7.834000e+05,2.868987e-05,9.647653e+02
7.834500e+05,2.869487e-05,9.648211e+02
7.835000e+05,2.869987e-05,9.648769e+02
7.835500e+05,2.870487e-05,9.649326e+02
7.836000e+05,2.870987e-05,9.649884e+02
7.836500e+05,2.871488e-05,9.650441e+02
7.837000e+05,2.871989e-05,9.650999e+02
7.837500e+05,2.872489e-05,9.651556e+02
7.838000e+05,2.872990e-05,9.652114e+02
7.838500e+05,2.873491e-05,9.652671e+02
7.839000e+05,2.873992e-05,9.653229e+02
7.839500e+05,2.874493e-05,9.653786e+02
7.840000e+05,2.874995e-05,9.654344e+02
7.840500e+05,2.875496e-05,9.654901e+02
7.841000e+05,2.875998e-05,9.655459e+02
7.841500e+05,2.876500e-05,9.656016e+02
7.842000e+05,2.877002e-05,9.656574e+02
7.842500e+05,2.877504e-05,9.657131e+02
7.843000e+05,2.878006e-05,9.657689e+02
7.843500e+05,2.878508e-05,9.658246e+02
7.844000e+05,2.879010e-05,9.658804e+02
7.844500e+05,2.879513e-05,9.659361e+02
7.845000e+05,2.880015e-05,9.659919e+02
7.845500e+05,2.880518e-05,9.660476e+02
7.846000e+05,2.881021e-05,9.661034e+02
7.846500e+05,2.881524e-05,9.661591e+02
7.847000e+05,2.882027e-05,9.662149e+02
7.847500e+05,2.882530e-05,9.662706e+02
7.848000e+05,2.883034e-05,9.663264e+02
7.848500e+05,2.883537e-05,9.663821e+02
7.849000e+05,2.884041e-05,9.664379e+02
7.849500e+05,2.884544e-05,9.664936e+02
7.850000e+05,2.885048e-05,9.665494e+02
7.850500e+05,2.885552e-05,9.666051e+02
7.851000e+05,2.886056e-05,9.666609e+02
7.851500e+05,2.886560e-05,9.667166e+02
7.852000e+05,2.887065e-05,9.667724e+02
7.852500e+05,2.887569e-05,9.668281e+02
7.853000e+05,2.888074e-05,9.668839e+02
7.853500e+05,2.888579e-05,9.669396e+02
7.854000e+05,2.889083e-05,9.669954e+02
7.854500e+05,2.889588e-05,9.670511e+02
7.855000e+05,2.890093e-05,9.671069e+02
7.855500e+05,2.890599e-05,9.671626e+02
7.856000e+05,2.891104e-05,9.672184e+02
7.856500e+05,2.891609e-05,9.672741e+02
7.857000e+05,2.892115e-05,9.673299e+02
7.857500e+05,2.892621e-05,9.673856e+02
7.858000e+05,2.893127e-05,9.674414e+02
7.858500e+05,2.893633e-05,9.674972e+02
7.859000e+05,2.894139e-05,9.675529e+02
7.859500e+05,2.894645e-05,9.676087e+02
7.860000e+05,2.895151e-05,9.676644e+02
7.860500e+05,2.895658e-05,9.677202e+02
7.861000e+05,2.896164e-05,9.677759e+02
7.861500e+05,2.896671e-05,9.678317e+02
7.862000e+05,2.897178e-05,9.678874e+02
7.862500e+05,2.897685e-05,9.679432e+02
7.863000e+05,2.898192e-05,9.679989e+02
7.863500e+05,2.898699e-05,9.680547e+02
7.864000e+05,2.899206e-05,9.681104e+02
7.864500e+05,2.899714e-05,9.681662e+02
7.865000e+05,2.900221e-05,9.682219e+02
7.865500e+05,2.900729e-05,9.682777e+02
7.866000e+05,2.901237e-05,9.683334e+02
7.866500e+05,2.901745e-05,9.683892e+02
7.867000e+05,2.902253e-05,9.684449e+02
7.867500e+05,2.902761e-05,9.685007e+02
7.868000e+05,2.903269e-05,9.685564e+02
